jorden,kontinent,land,provins,distrikt,provinsfoerkortning,kommentar,iso_land,iso_2_kod,iso_3_kod,län,kommun,rikets_N,rikets_O,latitud,longitud,full_path,parent_path,rank
Earth,Europe,Sweden,Gotland,Gammelgarn,,,Sweden,SE,,Gotlands län,Gotland,6368306,1680243,"57,4047869354","18,80773251",Earth|Europe|Sweden|Gotland|Gammelgarn,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Ganthem,,,Sweden,SE,,Gotlands län,Gotland,6379991,1666366,"57,5148816498","18,5850644414",Earth|Europe|Sweden|Gotland|Ganthem,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Garde,,,Sweden,SE,,Gotlands län,Gotland,6358010,1667290,"57,3173777933","18,5854901763",Earth|Europe|Sweden|Gotland|Garde,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Gerum,,,Sweden,SE,,Gotlands län,Gotland,6354900,1652169,"57,2947637867","18,3328415522",Earth|Europe|Sweden|Gotland|Gerum,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Gothem,,,Sweden,SE,,Gotlands län,Gotland,6387148,1675244,"57,575724103","18,7381817472",Earth|Europe|Sweden|Gotland|Gothem,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Grötlingbo,,,Sweden,SE,,Gotlands län,Gotland,6337015,1653857,"57,1337388542","18,3497551246",Earth|Europe|Sweden|Gotland|Grötlingbo,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Guldrupe,,,Sweden,SE,,Gotlands län,Gotland,6370237,1657429,"57,4305718851","18,4298047318",Earth|Europe|Sweden|Gotland|Guldrupe,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hablingbo,,,Sweden,SE,,Gotlands län,Gotland,6342816,1648568,"57,1875268721","18,2659339673",Earth|Europe|Sweden|Gotland|Hablingbo,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hall,,,Sweden,SE,,Gotlands län,Gotland,6422343,1672594,"57,8923860266","18,7192050088",Earth|Europe|Sweden|Gotland|Hall,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Halla,,,Sweden,SE,,Gotlands län,Gotland,6379373,1661312,"57,5111646107","18,5004083164",Earth|Europe|Sweden|Gotland|Halla,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hamra,,,Sweden,SE,,Gotlands län,Gotland,6319413,1652495,"56,9762633926","18,3166044945",Earth|Europe|Sweden|Gotland|Hamra,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hangvar,,,Sweden,SE,,Gotlands län,Gotland,6416398,1671224,"57,8395964951","18,691862014",Earth|Europe|Sweden|Gotland|Hangvar,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Havdhem,,,Sweden,SE,,Gotlands län,Gotland,6340191,1652333,"57,1627413643","18,3265450007",Earth|Europe|Sweden|Gotland|Havdhem,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hejde,,,Sweden,SE,,Gotlands län,Gotland,6368102,1652667,"57,4130412347","18,3492696715",Earth|Europe|Sweden|Gotland|Hejde,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hejdeby,,,Sweden,SE,,Gotlands län,Gotland,6392551,1657539,"57,630706377","18,4460595052",Earth|Europe|Sweden|Gotland|Hejdeby,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hejnum,,,Sweden,SE,,Gotlands län,Gotland,6398540,1668601,"57,6804257659","18,6352067879",Earth|Europe|Sweden|Gotland|Hejnum,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hellvi,,,Sweden,SE,,Gotlands län,Gotland,6409794,1683815,"57,7753887356","18,8984930227",Earth|Europe|Sweden|Gotland|Hellvi,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hemse,,,Sweden,SE,,Gotlands län,Gotland,6348143,1655043,"57,2331775169","18,3762442788",Earth|Europe|Sweden|Gotland|Hemse,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hogrän,,,Sweden,SE,,Gotlands län,Gotland,6378240,1649996,"57,5048848998","18,311073015",Earth|Europe|Sweden|Gotland|Hogrän,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Hörsne med Bara,,,Sweden,SE,,Gotlands län,Gotland,6384915,1667103,"57,5587765091","18,600726665",Earth|Europe|Sweden|Gotland|Hörsne med Bara,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Klinte,,,Sweden,SE,,Gotlands län,Gotland,6364026,1645967,"57,3786684826","18,2354515746",Earth|Europe|Sweden|Gotland|Klinte,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Kräklingbo,,,Sweden,SE,,Gotlands län,Gotland,6372591,1674456,"57,4454726004","18,7146197384",Earth|Europe|Sweden|Gotland|Kräklingbo,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Källunge,,,Sweden,SE,,Gotlands län,Gotland,6390373,1666116,"57,6080956713","18,5879885336",Earth|Europe|Sweden|Gotland|Källunge,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Lau,,,Sweden,SE,,Gotlands län,Gotland,6354295,1669728,"57,2831561268","18,6233601114",Earth|Europe|Sweden|Gotland|Lau,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Levide,,,Sweden,SE,,Gotlands län,Gotland,6353382,1648413,"57,2823787509","18,2696839403",Earth|Europe|Sweden|Gotland|Levide,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Linde,,,Sweden,SE,,Gotlands län,Gotland,6353359,1655253,"57,2799018547","18,3829822865",Earth|Europe|Sweden|Gotland|Linde,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Lojsta,,,Sweden,SE,,Gotlands län,Gotland,6357062,1655363,"57,3130857057","18,3871291877",Earth|Europe|Sweden|Gotland|Lojsta,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Lokrume,,,Sweden,SE,,Gotlands län,Gotland,6399166,1663037,"57,6880890124","18,54246186",Earth|Europe|Sweden|Gotland|Lokrume,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Lummelunda,,,Sweden,SE,,Gotlands län,Gotland,6408089,1657694,"57,7700338224","18,4588194976",Earth|Europe|Sweden|Gotland|Lummelunda,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Lye,,,Sweden,SE,,Gotlands län,Gotland,6355731,1664014,"57,2981224073","18,5296637644",Earth|Europe|Sweden|Gotland|Lye,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Lärbro,,,Sweden,SE,,Gotlands län,Gotland,6410866,1677720,"57,787456799","18,7969835797",Earth|Europe|Sweden|Gotland|Lärbro,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Martebo,,,Sweden,SE,,Gotlands län,Gotland,6405780,1660108,"57,7484677287","18,4978034814",Earth|Europe|Sweden|Gotland|Martebo,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Mästerby,,,Sweden,SE,,Gotlands län,Gotland,6374366,1649910,"57,4701569949","18,3072632",Earth|Europe|Sweden|Gotland|Mästerby,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Norrlanda,,,Sweden,SE,,Gotlands län,Gotland,6378729,1671094,"57,5018030442","18,6629837421",Earth|Europe|Sweden|Gotland|Norrlanda,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,När,,,Sweden,SE,,Gotlands län,Gotland,6351456,1670153,"57,257533332","18,6284507764",Earth|Europe|Sweden|Gotland|När,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Näs,,,Sweden,SE,,Gotlands län,Gotland,6334228,1648858,"57,110377504","18,2656098223",Earth|Europe|Sweden|Gotland|Näs,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Othem,,,Sweden,SE,,Gotlands län,Gotland,6406292,1674646,"57,7476441177","18,7420370246",Earth|Europe|Sweden|Gotland|Othem,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Roma,,,Sweden,SE,,Gotlands län,Gotland,6381192,1657931,"57,5286726197","18,4452298312",Earth|Europe|Sweden|Gotland|Roma,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Rone,,,Sweden,SE,,Gotlands län,Gotland,6345629,1659266,"57,2091758884","18,4444963658",Earth|Europe|Sweden|Gotland|Rone,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Rute,,,Sweden,SE,,Gotlands län,Gotland,6416393,1685198,"57,8339902565","18,9268104168",Earth|Europe|Sweden|Gotland|Rute,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Sanda,,,Sweden,SE,,Gotlands län,Gotland,6369669,1645219,"57,4295385892","18,2263612353",Earth|Europe|Sweden|Gotland|Sanda,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Silte,,,Sweden,SE,,Gotlands län,Gotland,6346516,1646864,"57,2212737297","18,239957608",Earth|Europe|Sweden|Gotland|Silte,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Sjonhem,,,Sweden,SE,,Gotlands län,Gotland,6376610,1662838,"57,4858346476","18,5240008556",Earth|Europe|Sweden|Gotland|Sjonhem,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Sproge,,,Sweden,SE,,Gotlands län,Gotland,6350088,1645177,"57,2538615286","18,2141410144",Earth|Europe|Sweden|Gotland|Sproge,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Stenkumla,,,Sweden,SE,,Gotlands län,Gotland,6382949,1647465,"57,5479636513","18,2717350861",Earth|Europe|Sweden|Gotland|Stenkumla,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Stenkyrka,,,Sweden,SE,,Gotlands län,Gotland,6410882,1662111,"57,7935128203","18,5348552329",Earth|Europe|Sweden|Gotland|Stenkyrka,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Stånga,,,Sweden,SE,,Gotlands län,Gotland,6353935,1660429,"57,2832830751","18,4690900401",Earth|Europe|Sweden|Gotland|Stånga,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Sundre,,,Sweden,SE,,Gotlands län,Gotland,6314654,1644652,"56,9360779463","18,1850069832",Earth|Europe|Sweden|Gotland|Sundre,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Tingstäde,,,Sweden,SE,,Gotlands län,Gotland,6404757,1667339,"57,7366575018","18,6183954064",Earth|Europe|Sweden|Gotland|Tingstäde,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Tofta,,,Sweden,SE,,Gotlands län,Gotland,6379833,1641594,"57,5218795244","18,1719440754",Earth|Europe|Sweden|Gotland|Tofta,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Träkumla,,,Sweden,SE,,Gotlands län,Gotland,6384449,1650073,"57,5605640241","18,3161806592",Earth|Europe|Sweden|Gotland|Träkumla,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Vall,,,Sweden,SE,,Gotlands län,Gotland,6380120,1652168,"57,5210275197","18,3484466729",Earth|Europe|Sweden|Gotland|Vall,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Vallstena,,,Sweden,SE,,Gotlands län,Gotland,6390724,1669213,"57,6100943601","18,6399856992",Earth|Europe|Sweden|Gotland|Vallstena,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Vamlingbo,,,Sweden,SE,,Gotlands län,Gotland,6318523,1647463,"56,9699084772","18,2334015762",Earth|Europe|Sweden|Gotland|Vamlingbo,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Viklau,,,Sweden,SE,,Gotlands län,Gotland,6374228,1659071,"57,4658025864","18,4597053287",Earth|Europe|Sweden|Gotland|Viklau,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Visby,,Visby domkyrofg,Sweden,SE,,Gotlands län,Gotland,6393494,1648836,"57,6421206899","18,301081427",Earth|Europe|Sweden|Gotland|Visby,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Vänge,,,Sweden,SE,,Gotlands län,Gotland,6372845,1662428,"57,4522086091","18,5146725493",Earth|Europe|Sweden|Gotland|Vänge,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Väskinde,,,Sweden,SE,,Gotlands län,Gotland,6399203,1656099,"57,6908794084","18,4262751803",Earth|Europe|Sweden|Gotland|Väskinde,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Västergarn,,,Sweden,SE,,Gotlands län,Gotland,6370802,1640846,"57,4410800865","18,1542665864",Earth|Europe|Sweden|Gotland|Västergarn,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Västerhejde,,,Sweden,SE,,Gotlands län,Gotland,6386564,1646111,"57,5808363433","18,2513119021",Earth|Europe|Sweden|Gotland|Västerhejde,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Väte,,,Sweden,SE,,Gotlands län,Gotland,6372185,1653594,"57,4493594517","18,3672378393",Earth|Europe|Sweden|Gotland|Väte,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Öja,,,Sweden,SE,,Gotlands län,Gotland,6326002,1651431,"57,0357321789","18,3030783887",Earth|Europe|Sweden|Gotland|Öja,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gotland,Östergarn,,,Sweden,SE,,Gotlands län,Gotland,6370370,1683425,"57,4220252289","18,8621412374",Earth|Europe|Sweden|Gotland|Östergarn,Earth|Sweden|Gotland,distrikt
Earth,Europe,Sweden,Gästrikland,,Gstr,,Sweden,SE,,,,,,,,Earth|Europe|Sweden|Gästrikland,Earth|Sweden,provins
Earth,Europe,Sweden,Gästrikland,Gävle,,Heliga Trefaldighet + Maria + Staffan + Tomas,Sweden,SE,,Gävleborgs län,Gävle,6729141,1572846,"60,6734550387","17,1411669882",Earth|Europe|Sweden|Gästrikland|Gävle,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Hamrånge,,,Sweden,SE,,Gävleborgs län,Gävle,6757378,1566910,"60,9278786468","17,0422971179",Earth|Europe|Sweden|Gästrikland|Hamrånge,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Hedesunda,,,Sweden,SE,,Gävleborgs län,Gävle,6696292,1566936,"60,3797007722","17,0219765071",Earth|Europe|Sweden|Gästrikland|Hedesunda,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Hille,,,Sweden,SE,,Gävleborgs län,Gävle,6735970,1575010,"60,7343332565","17,1833642094",Earth|Europe|Sweden|Gästrikland|Hille,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Hofors,,,Sweden,SE,,Gävleborgs län,Hofors,6714984,1526491,"60,5521418424","16,2911573669",Earth|Europe|Sweden|Gästrikland|Hofors,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Järbo,,,Sweden,SE,,Gävleborgs län,Sandviken,6733014,1543516,"60,7124794934","16,6054466954",Earth|Europe|Sweden|Gästrikland|Järbo,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Lingbo,,,Sweden,SE,,Gävleborgs län,Ockelbo,6770423,1548243,"61,0476624449","16,7013599959",Earth|Europe|Sweden|Gästrikland|Lingbo,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Ockelbo,,exkl nuv. Åmot,Sweden,SE,,Gävleborgs län,Ockelbo,6752644,1549482,"60,8879550267","16,7197157165",Earth|Europe|Sweden|Gästrikland|Ockelbo,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Ovansjö,,,Sweden,SE,,Gävleborgs län,Sandviken,6721230,1544412,"60,6066202355","16,6191953831",Earth|Europe|Sweden|Gästrikland|Ovansjö,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Sandviken,,tidigare kallad Högbo,Sweden,SE,,Gävleborgs län,Sandviken,6723012,1553632,"60,6214865841","16,7880015071",Earth|Europe|Sweden|Gästrikland|Sandviken,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Söderfors,,större delen ligger i Uppland,Sweden,SE,,Uppsala län,Tierp,6697192,1578697,"60,3856622918","17,2355113101",Earth|Europe|Sweden|Gästrikland|Söderfors,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Torsåker,,,Sweden,SE,,Gävleborgs län,Hofors,6710343,1536525,"60,5097008285","16,4731905814",Earth|Europe|Sweden|Gästrikland|Torsåker,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Valbo,,,Sweden,SE,,Gävleborgs län,Gävle,6728156,1569145,"60,6652725973","17,0731215394",Earth|Europe|Sweden|Gästrikland|Valbo,Earth|Sweden|Gästrikland,distrikt
Earth,Europe,Sweden,Gästrikland,Åmot,,,Sweden,SE,,Gävleborgs län,Ockelbo,6761260,1534830,"60,9668400016","16,4514130107",Earth|Europe|Sweden|Gästrikland|Åmot,Earth|Sweden|Gästrikland,distrikt
